id_funcionario,departmento,regiao,educacao,genero,canal_recrutamento,numero_treinamentos,idade,aval_ano_anterior,tempo_servico,promovido
44176,Finance,Sul,Superior,F,Outsourcing,1,38,3,7,0
22270,Logistica,Sul,Mestrado ou Doutorado,M,Outro,2,36,3,2,0
75352,Finance,Sudeste,Superior,M,Outro,1,31,3,6,0
14412,Marketing,Nordeste,Superior,M,Outro,1,27,5,4,0
6562,Logistica,Sudeste,Superior,F,Outsourcing,1,35,3,4,0
76900,Marketing,Sudeste,Superior,M,Outro,1,50,4,18,0
62193,Logistica,Nordeste,Superior,F,Outro,1,29,3,3,0
18230,Marketing,Norte,Mestrado ou Doutorado,M,Outsourcing,1,38,5,9,0
50022,Contabilidade,Sul,Superior,F,Outro,1,40,4,6,0
64466,Analytics,Norte,Superior,M,Outsourcing,1,33,3,6,0
26572,Marketing,Centro,Superior,M,Outro,1,29,2,6,0
23366,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,34,3,10,0
67335,Pesquisa,Sudeste,Mestrado ou Doutorado,M,Outro,1,29,3,7,0
3097,Logistica,Nordeste,Superior,F,Outsourcing,1,30,2,6,0
32008,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,2,32,4,4,0
11630,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,35,5,4,1
78019,Legal,Nordeste,Superior,M,Indicado,1,31,5,3,0
13963,Logistica,Nordeste,Superior,F,Outro,1,48,5,6,0
58741,Logistica,Norte,Superior,F,Outro,1,32,3,6,1
57070,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,33,5,4,0
44080,Marketing,Sudeste,Superior,M,Outro,1,31,3,4,1
11171,Analytics,Sudeste,Superior,M,Outsourcing,1,31,5,8,1
76496,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,1,59,2,6,0
59168,Contabilidade,Sul,Mestrado ou Doutorado,F,Outsourcing,1,53,3,11,0
45575,Logistica,Nordeste,Superior,M,Outro,1,37,5,11,0
1539,Analytics,Nordeste,Superior,M,Outsourcing,1,30,4,2,0
36866,Marketing,Norte,Mestrado ou Doutorado,M,Outro,1,39,5,7,0
45969,Analytics,Nordeste,Superior,M,Outro,1,27,5,2,0
63503,Logistica,Sudeste,Mestrado ou Doutorado,M,Outro,1,34,1,8,0
58647,Finance,Sul,Superior,M,Outro,3,32,3,2,0
26505,Logistica,Sudeste,Superior,M,Outro,1,28,4,4,0
48177,Logistica,Sul,Superior,M,Outsourcing,2,38,3,3,0
18641,Tecnologia,Sul,Mestrado ou Doutorado,M,Outsourcing,1,47,3,19,0
66779,Analytics,Sudeste,Mestrado ou Doutorado,M,Outro,2,48,5,6,0
1259,Analytics,Sudeste,Superior,F,Outsourcing,1,27,4,5,0
17058,Finance,Norte2,Superior,M,Outro,1,35,3,2,0
7925,Analytics,Sudeste,Superior,M,Outro,1,31,3,6,0
63549,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,34,4,9,0
73160,Marketing,Nordeste,Superior,M,Outro,1,30,3,3,0
22257,Marketing,Nordeste,Superior,M,Outro,1,53,2,9,0
11591,Analytics,Nordeste,Superior,M,Outsourcing,2,30,5,5,0
33147,Tecnologia,Norte,Mestrado ou Doutorado,M,Outro,1,33,4,9,1
16768,Logistica,Norte2,Superior,M,Outro,1,30,3,4,0
18837,Finance,Sudeste,Superior,F,Outro,1,30,5,4,0
38936,Logistica,Sul,Superior,M,Outro,1,31,1,3,0
25973,Marketing,Sul,Superior,F,Outsourcing,1,47,2,8,0
1203,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outro,1,50,4,6,0
69585,RH,Sul,Mestrado ou Doutorado,M,Outsourcing,1,37,1,3,0
4641,Marketing,Sul,Superior,M,Outsourcing,1,33,3,2,0
44370,Logistica,Sul,Superior,M,Outro,3,37,3,10,0
3106,Logistica,Sudeste,Superior,M,Outsourcing,2,41,4,3,0
28266,RH,Sul,Mestrado ou Doutorado,M,Outsourcing,1,57,5,6,0
27273,Contabilidade,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,31,2,3,0
37862,Analytics,Sul,Superior,M,Outsourcing,1,28,5,4,0
59485,Analytics,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,53,3,19,0
57055,Pesquisa,Nordeste,Superior,M,Outro,2,31,3,4,0
33539,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outro,1,32,3,2,0
67597,Logistica,Centro,Superior,M,Outro,1,33,3,2,1
31440,Marketing,Norte,Superior,M,Outsourcing,1,27,2,6,0
422,Tecnologia,Nordeste,Mestrado ou Doutorado,F,Outro,4,33,4,7,0
13340,Marketing,Sudeste,Superior,M,Outro,1,32,2,6,0
14709,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,42,5,7,0
27679,Tecnologia,Sudeste,Superior,M,Outro,2,32,3,10,0
20440,RH,Sul,Mestrado ou Doutorado,F,Outro,1,58,3,4,0
72413,Marketing,Centro,Superior,F,Outsourcing,1,28,4,2,1
52151,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outro,2,33,5,3,0
38980,Logistica,Nordeste,Superior,M,Outro,2,43,2,2,0
35143,Marketing,Nordeste,,M,Outro,2,24,1,2,0
29133,Marketing,Sul,Mestrado ou Doutorado,F,Outro,1,30,3,5,0
28443,Logistica,Nordeste,Superior,M,Outro,1,26,1,5,0
74992,Legal,Sudeste,Superior,M,Outro,1,28,4,3,0
41429,Analytics,Sul,Mestrado ou Doutorado,M,Outro,2,33,3,7,0
7107,Marketing,Sudeste,Superior,M,Outro,1,32,3,6,0
54164,Tecnologia,Sul,Superior,M,Outro,3,23,3,2,0
37047,Logistica,Sudeste,Superior,F,Outro,1,32,4,4,0
78262,Finance,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,32,2,9,0
56284,Logistica,Norte0,Superior,F,Outsourcing,1,34,4,7,0
73493,Marketing,Sul,Superior,M,Outro,1,37,4,3,0
77838,Marketing,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,41,2,6,0
17529,Marketing,Nordeste,Superior,M,Indicado,1,26,4,2,0
13428,Tecnologia,Sul,Superior,M,Outsourcing,3,38,1,10,0
51136,Contabilidade,Sul,Superior,F,Outro,2,39,3,8,0
40764,Marketing,Sul,Superior,M,Outsourcing,1,20,4,2,0
10387,Logistica,Sudeste,Superior,M,Outro,2,30,4,5,0
47607,RH,Norte2,Superior,F,Outsourcing,1,30,3,3,0
14510,RH,Sudeste,Superior,M,Outsourcing,1,33,4,5,1
14806,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,2,33,3,9,0
13315,Tecnologia,Nordeste,Superior,F,Outsourcing,1,29,5,4,0
39779,Analytics,Nordeste,Superior,M,Outro,1,29,,1,0
43476,Contabilidade,Sudeste,Mestrado ou Doutorado,M,Outro,2,36,3,5,0
22492,Tecnologia,Norte,Superior,F,Outro,1,35,2,4,0
49539,Marketing,Sudeste,Superior,M,Outro,1,33,5,6,0
33289,Contabilidade,Sudeste,Superior,M,Outsourcing,1,36,5,9,0
38372,Marketing,Nordeste,Superior,M,Outsourcing,2,40,1,8,0
50328,Tecnologia,Sudeste,Mestrado ou Doutorado,M,Outsourcing,2,33,4,9,0
1762,Marketing,Sul,Superior,M,Indicado,1,28,4,3,0
28592,Finance,Nordeste,Superior,F,Outro,2,31,1,3,0
558,Logistica,Sudeste,Superior,M,Outro,1,31,3,4,0
76324,RH,Sudeste,Superior,F,Outro,1,33,4,5,0
56861,Logistica,Sul,Superior,M,Outsourcing,1,40,1,8,0
16230,Contabilidade,Sul,Mestrado ou Doutorado,M,Outro,1,46,3,7,0
3046,Marketing,Norte,Superior,M,Outro,1,33,2,5,0
4564,Marketing,Norte2,Superior,M,Outro,1,31,4,3,0
51758,Analytics,Nordeste,,M,Outsourcing,1,28,,1,0
58944,Marketing,Sul,,M,Outro,1,30,4,4,0
56363,Marketing,Sul,,M,Outro,2,32,2,4,0
5459,Analytics,Nordeste,Superior,M,Outro,1,29,3,4,0
65730,Contabilidade,Sudeste,Superior,F,Outro,1,29,1,2,0
59124,Marketing,Nordeste,Superior,M,Outsourcing,1,27,4,3,1
11453,Marketing,Nordeste,Superior,F,Outro,2,32,1,5,0
27070,Logistica,Nordeste,Superior,M,Outro,1,45,3,13,0
10776,Contabilidade,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,41,5,14,1
15723,Logistica,Nordeste,Superior,F,Outro,1,42,3,13,0
40810,Logistica,Sul,Superior,F,Outro,1,50,5,7,0
53512,Contabilidade,Sudeste,Superior,M,Outsourcing,1,30,1,5,0
61705,Analytics,Sul,Superior,M,Outsourcing,1,34,5,7,0
6319,RH,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,35,5,8,0
31790,Marketing,Sudeste,Superior,F,Outsourcing,1,37,3,10,0
76275,Tecnologia,Sul,Superior,F,Outsourcing,1,42,4,17,0
18347,Finance,Nordeste,Superior,M,Outsourcing,1,30,5,4,0
50721,Tecnologia,Sul,Superior,M,Outro,1,38,3,3,0
37273,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,1,38,2,4,1
69950,Tecnologia,Sul,Superior,M,Outsourcing,2,33,5,6,0
6787,Contabilidade,Nordeste,Superior,M,Outsourcing,1,33,5,4,0
25759,Logistica,Norte,Superior,M,Outro,1,26,5,3,0
53925,Tecnologia,Sul,Mestrado ou Doutorado,M,Outsourcing,1,36,3,7,0
149,Analytics,Nordeste,Superior,M,Outro,1,42,3,6,0
33722,Logistica,Sul,Superior,M,Outro,1,35,4,6,0
7964,Analytics,Norte,Superior,M,Outro,1,35,4,5,0
23821,Marketing,Nordeste,Superior,M,Outro,1,46,2,3,0
27114,Logistica,Sul,Superior,M,Indicado,1,38,4,5,0
59311,Contabilidade,Sul,Mestrado ou Doutorado,F,Outro,1,41,3,2,1
15533,Contabilidade,Nordeste,Superior,M,Outro,2,26,2,4,0
57604,Analytics,Nordeste,Superior,F,Outsourcing,1,32,5,3,1
21492,Logistica,Sul,Mestrado ou Doutorado,M,Outro,1,59,3,16,0
15272,Logistica,Nordeste,Superior,M,Outsourcing,1,27,,1,0
16256,Marketing,Sul,Superior,F,Outro,1,48,5,20,0
35549,Finance,Nordeste,Superior,M,Outsourcing,1,28,,1,0
54944,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,41,3,5,0
42847,Finance,Nordeste,Superior,F,Outro,1,26,,1,0
15650,Marketing,Sudeste,Mestrado ou Doutorado,F,Outro,1,35,5,9,0
20084,Legal,Sul,Superior,M,Outsourcing,1,32,2,6,0
4997,Logistica,Nordeste,Mestrado ou Doutorado,F,Outro,1,35,5,7,0
77253,Marketing,Nordeste,Superior,M,Outsourcing,1,25,5,2,0
73856,Marketing,Sudeste,Superior,F,Outro,1,37,1,8,0
26647,Marketing,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,32,2,5,0
59731,Logistica,Sul,Superior,F,Outsourcing,3,33,3,3,0
17099,Tecnologia,Sul,Superior,M,Indicado,2,30,4,3,0
18498,Analytics,Nordeste,Mestrado ou Doutorado,M,Outro,1,35,4,9,0
37543,Logistica,Nordeste,Superior,F,Outsourcing,1,38,4,10,0
4881,Marketing,Sul,Superior,M,Indicado,1,26,3,4,0
4610,Logistica,Nordeste,Superior,M,Outsourcing,1,28,2,4,0
47518,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,1,42,1,13,0
19116,Analytics,Nordeste,Superior,M,Outro,1,27,,1,0
30466,Marketing,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,41,4,6,0
45485,RH,Sudeste,Superior,M,Outsourcing,1,34,5,10,0
65596,Logistica,Sudeste,Superior,M,Outsourcing,1,33,1,7,0
36417,Logistica,Sudeste,Superior,F,Outsourcing,1,31,3,8,0
56736,Marketing,Nordeste,Superior,M,Outsourcing,1,31,2,6,0
75068,Marketing,Sudeste,Superior,M,Outsourcing,1,37,5,3,0
67472,Logistica,Sudeste,Superior,M,Outro,2,38,4,4,0
71352,Logistica,Nordeste,Mestrado ou Doutorado,F,Outro,3,31,4,7,0
2186,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,36,3,8,0
11096,Finance,Sul,,M,Outro,1,27,3,5,0
27125,Marketing,Sudeste,Superior,M,Outsourcing,1,49,4,17,0
71591,Contabilidade,Nordeste,Superior,F,Outsourcing,1,25,,1,0
42092,Marketing,Sul,Superior,M,Outro,2,47,1,7,0
45541,Marketing,Norte,Superior,M,Outsourcing,1,31,5,4,0
22057,Marketing,Nordeste,Superior,M,Outro,1,30,5,3,0
51107,Contabilidade,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,36,3,9,0
30050,Marketing,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,46,2,6,0
63331,Logistica,Sudeste,Mestrado ou Doutorado,M,Outro,1,35,3,3,0
28660,RH,Sul,Superior,F,Outsourcing,1,35,3,8,0
8635,Marketing,Sul,Superior,F,Outsourcing,1,53,5,12,0
68463,Marketing,Sul,Mestrado ou Doutorado,M,Outro,2,35,4,3,0
34679,Marketing,Sul,Superior,M,Outsourcing,1,38,2,4,0
4570,Logistica,Sudeste,Superior,M,Outsourcing,1,27,4,6,0
72945,Marketing,Sul,Mestrado ou Doutorado,M,Outsourcing,1,40,2,5,0
53526,Marketing,Sudeste,Superior,M,Outro,1,32,4,6,0
19698,Marketing,Centro,Superior,M,Outro,1,27,,1,0
65641,RH,Sul,Superior,M,Outsourcing,1,26,2,3,0
73133,Logistica,Sul,Superior,M,Outro,2,53,3,7,0
55836,Tecnologia,Sul,Superior,M,Outro,1,34,3,4,0
6204,Logistica,Sudeste,Mestrado ou Doutorado,M,Outsourcing,1,36,3,4,0
54700,Marketing,Sudeste,Superior,M,Outsourcing,1,39,3,9,0
44269,Logistica,Sul,Mestrado ou Doutorado,M,Outro,1,38,4,5,0
8727,Analytics,Sudeste,Superior,M,Outro,1,26,3,4,0
41165,Logistica,Sul,Superior,F,Indicado,1,31,3,4,0
45382,Tecnologia,Sudeste,Mestrado ou Doutorado,F,Outsourcing,2,33,4,3,1
33275,Pesquisa,Nordeste,Superior,M,Outro,2,26,,1,0
37947,Marketing,Nordeste,Superior,M,Outsourcing,1,30,5,3,0
60181,Logistica,Sudeste,Mestrado ou Doutorado,M,Outro,1,45,3,4,0
67009,Finance,Sul,Mestrado ou Doutorado,M,Outro,1,40,4,12,0
10447,Marketing,Sul,Superior,F,Outro,1,49,3,17,0
9911,Marketing,Sudeste,Superior,M,Outro,1,28,4,2,0
22730,Logistica,Norte,Superior,M,Outsourcing,1,30,3,3,0
60135,Logistica,Sudeste,Superior,M,Outro,2,38,5,7,1
2248,Tecnologia,Sudeste,Superior,M,Outsourcing,1,44,3,7,0
27421,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,1,36,5,8,1
52593,Tecnologia,Sudeste,Superior,F,Outro,1,28,3,3,0
6747,Tecnologia,Sudeste,Mestrado ou Doutorado,M,Outro,1,40,3,9,0
9504,Logistica,Nordeste,Superior,M,Outro,1,45,3,6,0
57472,Marketing,Nordeste,Superior,M,Outsourcing,1,27,4,4,0
10952,Logistica,Sudeste,Superior,M,Outro,2,34,4,6,0
43017,Tecnologia,Nordeste,Superior,M,Outro,1,49,3,4,0
26442,Marketing,Sul,Mestrado ou Doutorado,M,Outro,1,45,3,9,0
44240,Contabilidade,Nordeste,Superior,F,Outro,1,42,4,16,0
15350,Analytics,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,40,5,8,0
59765,Marketing,Sudeste,,M,Outsourcing,1,36,1,4,0
26765,Contabilidade,Sul,Superior,F,Outsourcing,1,31,1,3,0
69624,Logistica,Sul,Superior,M,Outsourcing,1,32,4,5,0
6249,Tecnologia,Nordeste,Superior,M,Outro,1,44,4,6,0
25049,Contabilidade,Sul,Mestrado ou Doutorado,F,Outsourcing,1,47,5,18,1
18583,Finance,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,33,5,4,0
48757,Marketing,Sul,Superior,M,Outsourcing,2,35,1,5,0
25619,Logistica,Nordeste,Mestrado ou Doutorado,M,Outro,2,38,4,7,0
69328,Marketing,Norte,Superior,M,Outsourcing,1,31,2,4,0
19472,Contabilidade,Sul,Superior,F,Indicado,1,31,5,6,0
8570,Tecnologia,Sudeste,Superior,M,Outro,1,58,3,9,0
72618,RH,Sul,Superior,F,Outro,1,31,3,2,0
4482,Analytics,Nordeste,Superior,M,Outro,1,26,3,2,0
38199,Marketing,Sudeste,Superior,M,Outsourcing,1,35,4,10,0
22727,Pesquisa,Nordeste,Superior,M,Outro,2,28,4,3,0
11823,Tecnologia,Nordeste,Superior,M,Outsourcing,1,38,1,9,0
70294,Tecnologia,Norte,Mestrado ou Doutorado,M,Outro,1,40,3,3,0
15981,Logistica,Sul,Superior,F,Outro,1,27,3,2,0
21428,Contabilidade,Sul,Superior,M,Outsourcing,3,35,3,7,0
23327,Marketing,Nordeste,,M,Outro,1,36,1,4,0
60322,Legal,Nordeste,Superior,M,Outsourcing,1,34,5,7,0
45404,Finance,Sul,Superior,M,Outsourcing,1,40,3,9,0
75910,Marketing,Nordeste,Superior,M,Outro,2,43,1,7,0
63567,Finance,Sudeste,Superior,M,Outsourcing,1,29,5,4,0
12338,Contabilidade,Sul,Mestrado ou Doutorado,F,Outsourcing,1,47,3,17,0
13837,Finance,Sul,Mestrado ou Doutorado,F,Outro,1,40,3,4,0
70552,Tecnologia,Norte,Superior,M,Outro,3,32,4,7,0
4962,Analytics,Sul,Mestrado ou Doutorado,M,Outro,1,35,4,5,0
43906,Analytics,Sudeste,Superior,M,Outro,1,33,2,10,0
22659,Analytics,Sul,Superior,M,Outro,2,27,,1,0
47325,Analytics,Sul,Superior,F,Outro,1,41,3,4,0
41563,Marketing,Norte,Mestrado ou Doutorado,M,Outro,1,33,5,5,0
13132,Analytics,Nordeste,,M,Outsourcing,2,22,,1,0
52354,Marketing,Sul,Superior,F,Outro,1,29,4,6,0
22336,Tecnologia,Norte0,Mestrado ou Doutorado,F,Outsourcing,1,40,1,9,0
54506,Finance,Sul,Superior,F,Outro,1,30,4,2,0
63517,Marketing,Sul,Superior,F,Outsourcing,1,32,3,7,0
49096,Pesquisa,Sul,Superior,F,Outro,1,39,5,7,0
74527,RH,Sul,Mestrado ou Doutorado,M,Outro,1,42,4,11,0
40901,Logistica,Sudeste,Mestrado ou Doutorado,F,Outro,1,50,4,3,0
51461,Logistica,Norte2,Mestrado ou Doutorado,M,Outro,1,35,4,7,0
62908,Finance,Sul,Mestrado ou Doutorado,M,Outsourcing,1,40,3,8,0
4546,Marketing,Sul,Mestrado ou Doutorado,M,Outro,2,41,3,4,0
11252,Logistica,Nordeste,Superior,M,Outsourcing,1,47,4,6,0
16423,Marketing,Sul,Superior,M,Outro,1,28,4,6,0
49830,Marketing,Norte,Mestrado ou Doutorado,M,Outro,1,34,4,5,0
50057,Tecnologia,Sudeste,Superior,M,Outro,1,36,1,10,0
45604,Marketing,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,34,2,8,0
37741,Analytics,Sudeste,Superior,M,Outro,2,33,3,6,0
36490,Tecnologia,Sul,Superior,M,Outro,2,33,3,3,0
32711,Analytics,Sudeste,Superior,M,Outro,1,26,4,3,0
51435,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,2,33,3,5,0
9106,Legal,Nordeste,Superior,M,Indicado,1,31,1,6,1
19013,Tecnologia,Nordeste,Superior,M,Outro,2,32,5,6,0
26323,Analytics,Norte,Superior,M,Outro,2,41,3,14,0
5671,Marketing,Sul,Superior,M,Outro,1,35,5,4,0
47812,Logistica,Sul,Superior,F,Outro,1,59,3,17,0
57242,Tecnologia,Norte,Superior,M,Outsourcing,1,43,2,6,0
67346,Finance,Sudeste,Superior,M,Outro,1,25,,1,0
38760,Marketing,Sudeste,,M,Outsourcing,1,37,3,5,0
8662,Tecnologia,Sudeste,Mestrado ou Doutorado,M,Outro,1,33,3,2,0
29332,Tecnologia,Nordeste,Superior,F,Outsourcing,1,23,,1,0
37835,Marketing,Sudeste,Superior,M,Outsourcing,1,29,5,4,1
62368,Marketing,Sul,Mestrado ou Doutorado,F,Outro,1,46,5,6,0
39057,Marketing,Sudeste,Superior,M,Outsourcing,1,36,3,10,0
18680,Analytics,Nordeste,Superior,M,Outro,2,29,3,5,0
18520,Marketing,Sudeste,Superior,M,Outsourcing,1,27,5,4,1
62873,Analytics,Norte2,Superior,M,Outro,2,28,5,4,0
24002,Marketing,Sudeste,Superior,M,Outsourcing,1,32,3,7,0
3499,Logistica,Sul,Mestrado ou Doutorado,F,Outsourcing,2,43,3,6,0
57123,Analytics,Nordeste,Superior,M,Outro,1,37,4,3,0
56801,Logistica,Sudeste,Superior,M,Outsourcing,1,32,5,5,0
45335,Marketing,Sudeste,Superior,F,Outsourcing,2,36,3,3,0
77664,Logistica,Norte2,Superior,M,Outsourcing,1,37,5,3,0
33204,Marketing,Nordeste,,M,Outro,1,29,3,3,0
6781,Marketing,Sul,Superior,F,Outro,1,57,1,4,0
52484,Logistica,Nordeste,Superior,M,Outro,2,28,,1,0
20320,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,2,34,3,6,0
64987,Marketing,Sudeste,Superior,M,Outro,1,35,5,3,0
3484,Marketing,Sul,Superior,M,Outsourcing,1,47,2,3,0
34232,Contabilidade,Sul,Superior,M,Outro,1,44,3,17,0
21308,Analytics,Sul,Superior,M,Outsourcing,1,33,3,8,0
4973,Contabilidade,Sul,Superior,M,Outro,1,23,3,2,0
35110,Tecnologia,Nordeste,,M,Outro,1,29,1,4,0
51348,Marketing,Sudeste,Superior,M,Outro,1,32,2,4,0
13816,Marketing,Centro,Superior,M,Outsourcing,1,32,4,5,0
25157,Marketing,Sul,Superior,F,Outro,1,50,4,8,0
54225,Logistica,Sudeste,Mestrado ou Doutorado,F,Outsourcing,1,43,4,7,1
29675,Contabilidade,Sudeste,Superior,M,Outro,1,33,1,6,0
14191,Logistica,Sul,Superior,F,Outsourcing,1,31,4,6,0
76032,Marketing,Sudeste,Superior,M,Outsourcing,1,32,4,6,0
14463,Legal,Sul,Superior,M,Outro,1,32,3,5,0
77418,RH,Sudeste,Superior,M,Outro,1,27,5,2,1
29900,Tecnologia,Sul,Superior,M,Outsourcing,3,37,4,13,1
52339,Marketing,Nordeste,,M,Outsourcing,4,29,3,3,0
13308,Finance,Nordeste,Superior,F,Outro,1,28,5,2,0
65347,Analytics,Norte2,Superior,M,Outro,1,30,4,4,0
76625,Legal,Sudeste,Superior,M,Outro,1,29,,1,0
50942,Marketing,Nordeste,Superior,M,Outro,1,31,4,5,0
1226,Tecnologia,Nordeste,Superior,M,Outro,1,27,4,2,0
24029,Legal,Nordeste,Superior,M,Outsourcing,1,31,3,4,0
77203,Marketing,Sudeste,,M,Outsourcing,1,27,3,2,0
2279,Analytics,Nordeste,Superior,M,Outro,2,31,5,3,0
57142,Marketing,Centro,Mestrado ou Doutorado,F,Outsourcing,1,36,5,5,0
19266,Marketing,Sudeste,Superior,M,Outsourcing,1,44,3,7,0
56003,Analytics,Sul,Superior,M,Outsourcing,1,29,5,5,0
41627,Logistica,Sul,Mestrado ou Doutorado,M,Outro,1,47,4,17,0
19849,Logistica,Sul,Superior,F,Outsourcing,1,47,4,17,0
56321,Logistica,Nordeste,Superior,M,Outsourcing,1,32,3,7,0
31087,Marketing,Sul,Superior,M,Outro,1,22,2,2,0
12842,Marketing,Sul,Superior,M,Outro,1,36,5,7,0
35673,Marketing,Norte0,Superior,M,Outsourcing,1,33,1,6,0
1898,Analytics,Nordeste,Superior,M,Outsourcing,1,33,1,7,0
25663,Marketing,Norte2,Superior,M,Outro,2,28,3,5,0
71451,Marketing,Sul,Superior,M,Outro,1,50,3,3,0
20224,Analytics,Sudeste,Superior,M,Outsourcing,1,29,,1,0
16948,Marketing,Sudeste,Superior,M,Outsourcing,1,28,5,4,0
68957,Marketing,Nordeste,Superior,F,Outsourcing,1,30,3,6,0
71882,Logistica,Nordeste,Mestrado ou Doutorado,F,Outsourcing,1,46,5,16,0
64713,Finance,Nordeste,Superior,F,Outro,1,28,,1,0
52674,Marketing,Nordeste,Mestrado ou Doutorado,M,Outro,1,35,4,3,0
45834,RH,Sul,Superior,F,Indicado,1,28,3,2,0
8850,Marketing,Sul,Superior,M,Outro,1,44,4,14,0
34539,Marketing,Sul,Superior,F,Outro,1,40,3,2,0
62100,Finance,Sul,Mestrado ou Doutorado,M,Outsourcing,1,34,3,9,0
52594,Contabilidade,Sudeste,Superior,F,Outsourcing,2,33,3,5,0
15562,Logistica,Sudeste,Superior,F,Outsourcing,1,27,2,4,0
14498,Analytics,Nordeste,Mestrado ou Doutorado,M,Outsourcing,3,43,3,12,0
74573,Analytics,Norte,Superior,M,Outsourcing,2,38,3,2,0
13832,Contabilidade,Sul,Ensino Medio,M,Outro,2,23,,1,0
3141,Logistica,Sul,Mestrado ou Doutorado,M,Outsourcing,2,46,5,18,0
61649,RH,Sul,Superior,M,Indicado,1,31,4,3,0
22155,Marketing,Sudeste,Mestrado ou Doutorado,M,Outro,1,47,3,17,0
7798,Marketing,Sul,Superior,M,Outsourcing,1,56,3,16,0
7833,Tecnologia,Norte,Superior,M,Outsourcing,1,32,5,6,0
68785,Marketing,Nordeste,Superior,F,Outro,1,36,5,8,0
55117,Tecnologia,Nordeste,Mestrado ou Doutorado,M,Outsourcing,1,30,,1,0
59660,Marketing,Sudeste,Superior,M,Outsourcing,2,27,1,5,0
13025,Logistica,Nordeste,Mestrado ou Doutorado,F,Outro,1,56,1,6,0
51605,Analytics,Norte,Superior,M,Outsourcing,2,30,3,4,0
5959,Marketing,Sudeste,Superior,M,Outsourcing,1,41,5,11,0
38871,Analytics,Norte,Superior,M,Outro,1,39,5,5,0
57616,Logistica,Nordeste,Superior,F,Outsourcing,2,29,3,6,0
57688,Analytics,Nordeste,Superior,M,Outsourcing,2,29,3,7,0
2022,Tecnologia,Sudeste,Mestrado ou Doutorado,M,Outro,1,35,3,3,0
12605,Finance,Nordeste,Superior,M,Outsourcing,1,30,2,4,0
52535,Finance,Centro,Superior,M,Outsourcing,1,32,5,7,0
29896,Tecnologia,Nordeste,Superior,F,Outsourcing,1,44,3,14,0
43175,Marketing,Sul,Superior,F,Indicado,1,33,5,9,1
74465,Logistica,Sudeste,Superior,F,Outro,1,29,1,6,0
75557,Logistica,Norte,Superior,M,Outsourcing,1,29,3,3,0
12130,Tecnologia,Sudeste,Superior,M,Outro,1,33,1,8,0
48144,Marketing,Centro,Superior,M,Outsourcing,1,32,3,5,0
70745,Analytics,Nordeste,Mestrado ou Doutorado,M,Outro,1,38,3,9,0
29314,Marketing,Sul,Superior,M,Outsourcing,1,33,2,7,0
42555,Marketing,Sul,Superior,M,Outsourcing,2,22,,1,0
42395,Marketing,Sul,,M,Outsourcing,1,29,5,5,0
39428,Contabilidade,Sudeste,Superior,M,Outsourcing,4,35,3,5,0
64661,Logistica,Nordeste,Superior,F,Outsourcing,1,26,3,2,0
25681,Marketing,Sul,Superior,M,Outsourcing,1,41,3,4,0
63186,Logistica,Sudeste,Superior,M,Outro,1,27,4,4,0
44879,Logistica,Sudeste,Superior,F,Outsourcing,1,30,3,7,0
59321,Marketing,Nordeste,Superior,M,Outsourcing,1,38,3,5,0
47900,Analytics,Sul,Mestrado ou Doutorado,M,Outro,1,31,1,6,0
27150,Tecnologia,Sul,Superior,F,Outsourcing,1,53,3,18,0
49955,Marketing,Nordeste,Superior,M,Outsourcing,1,32,5,5,0
66481,Marketing,Nordeste,Superior,M,Outro,1,41,1,12,0
19101,Marketing,Sul,Superior,M,Outro,1,27,4,2,0
